nurse_node,shift_node,gat_score
12,126,0.9974482
12,127,0.9974482
12,128,0.9974482
12,129,0.9974482
12,130,0.9974482
12,131,0.9974482
12,132,0.9974482
12,133,0.9974482
12,134,0.9974482
12,135,0.9974482
12,136,0.9974482
12,137,0.9974482
12,138,0.9974482
12,139,0.9974482
12,140,0.9974482
12,141,0.9974482
12,142,0.9974482
12,143,0.9974482
12,144,0.9974482
12,145,0.9974482
12,146,0.9974482
12,147,0.9974482
12,148,0.9974482
12,149,0.9974482
12,150,0.9974482
12,151,0.9974482
12,152,0.9974482
12,153,0.9974482
12,154,0.9974482
12,155,0.9974482
12,156,0.9974482
12,157,0.9974482
12,158,0.9974482
12,159,0.9974482
12,160,0.9974482
12,161,0.9974482
12,162,0.9974482
12,163,0.9974482
12,164,0.9974482
12,165,0.9974482
12,166,0.9974482
12,167,0.9974482
12,168,0.9974482
12,169,0.9974482
12,170,0.9974482
12,171,0.9974482
12,172,0.9974482
12,173,0.9974482
12,174,0.9974482
12,175,0.9974482
12,176,0.9974482
12,177,0.9974482
12,178,0.9974482
12,179,0.9974482
12,180,0.9974482
12,181,0.9974482
12,182,0.9974482
12,183,0.9974482
12,184,0.9974482
12,185,0.9974482
12,186,0.9974482
12,187,0.9974482
12,188,0.9974482
12,189,0.9974482
12,190,0.9974482
12,191,0.9974482
12,192,0.9974482
12,193,0.9974482
12,194,0.9974482
12,195,0.9974482
12,196,0.9974482
12,197,0.9974482
12,198,0.9974482
12,199,0.9974482
12,200,0.9974482
12,201,0.9974482
12,202,0.9974482
12,203,0.9974482
12,204,0.9974482
12,205,0.9974482
12,206,0.9974482
12,207,0.9974482
12,208,0.9974482
12,209,0.9974482
12,210,0.9974482
12,211,0.9974482
12,212,0.9974482
12,213,0.9974482
12,214,0.9974482
12,215,0.9974482
12,216,0.9974482
12,217,0.9974482
12,218,0.9974482
12,219,0.9974482
12,220,0.9974482
12,221,0.9974482
12,222,0.9974482
12,223,0.9974482
12,224,0.9974482
12,225,0.9974482
12,226,0.9974482
12,227,0.9974482
12,228,0.9974482
12,229,0.9974482
12,230,0.9974482
12,231,0.9974482
12,232,0.9974482
12,233,0.9974482
12,234,0.9974482
12,235,0.9974482
12,236,0.9974482
12,237,0.9974482
12,238,0.9974482
12,239,0.9974482
12,240,0.9974482
12,241,0.9974482
12,242,0.9974482
12,243,0.9974482
12,244,0.9974482
12,245,0.9974482
12,246,0.9974482
12,247,0.9974482
12,248,0.9974482
12,249,0.9974482
12,250,0.9974482
12,251,0.9974482
12,252,0.9974482
12,253,0.9974482
12,254,0.9974482
12,255,0.9974482
12,256,0.9974482
12,257,0.9974482
12,258,0.9974482
12,259,0.9974482
12,260,0.9974482
12,261,0.9974482
12,262,0.9974482
12,263,0.9974482
12,264,0.9974482
12,265,0.9974482
12,266,0.9974482
12,267,0.9974482
12,268,0.9974482
12,269,0.9974482
12,270,0.9974482
12,271,0.9974482
12,272,0.9974482
12,273,0.9974482
12,274,0.9974482
12,275,0.9974482
12,276,0.9974482
12,277,0.9974482
12,278,0.9974482
12,279,0.9974482
12,280,0.9974482
12,281,0.9974482
12,282,0.9974482
12,283,0.9974482
12,284,0.9974482
12,285,0.9974482
12,286,0.9974482
12,287,0.9974482
12,288,0.9974482
12,289,0.9974482
12,290,0.9974482
12,291,0.9974482
12,292,0.9974482
12,293,0.9974482
12,294,0.9974482
12,295,0.9974482
12,296,0.9974482
12,297,0.9974482
12,298,0.9974482
12,299,0.9974482
12,300,0.9974482
12,301,0.9974482
12,302,0.9974482
12,303,0.9974482
12,304,0.9974482
12,305,0.9974482
12,306,0.9974482
12,307,0.9974482
12,308,0.9974482
12,309,0.9974482
12,310,0.9974482
12,311,0.9974482
12,312,0.9974482
12,313,0.9974482
12,314,0.9974482
12,315,0.9974482
12,316,0.9974482
12,317,0.9974482
12,318,0.9974482
12,319,0.9974482
12,320,0.9974482
12,321,0.9974482
12,322,0.9974482
12,323,0.9974482
12,324,0.9974482
12,325,0.9974482
12,326,0.9974482
12,327,0.9974482
12,328,0.9974482
12,329,0.9974482
12,330,0.9974482
12,331,0.9974482
12,332,0.9974482
12,333,0.9974482
12,334,0.9974482
12,335,0.9974482
12,336,0.9974482
12,337,0.9974482
12,338,0.9974482
12,339,0.9974482
12,340,0.9974482
12,341,0.9974482
12,342,0.9974482
12,343,0.9974482
12,344,0.9974482
12,345,0.9974482
12,346,0.9974482
12,347,0.9974482
12,348,0.9974482
12,349,0.9974482
12,350,0.9974482
12,351,0.9974482
12,352,0.9974482
12,353,0.9974482
12,354,0.9974482
12,355,0.9974482
12,356,0.9974482
12,357,0.9974482
12,358,0.9974482
12,359,0.9974482
12,360,0.9974482
12,361,0.9974482
12,362,0.9974482
12,363,0.9974482
12,364,0.9974482
12,365,0.9974482
12,366,0.9974482
12,367,0.9974482
12,368,0.9974482
12,369,0.9974482
12,370,0.9974482
12,371,0.9974482
12,372,0.9974482
12,373,0.9974482
12,374,0.9974482
12,375,0.9974482
12,376,0.9974482
12,377,0.9974482
12,378,0.9974482
12,379,0.9974482
12,380,0.9974482
12,381,0.9974482
12,382,0.9974482
12,383,0.9974482
12,384,0.9974482
12,385,0.9974482
12,386,0.9974482
12,387,0.9974482
12,388,0.9974482
12,389,0.9974482
12,390,0.9974482
12,391,0.9974482
12,392,0.9974482
12,393,0.9974482
12,394,0.9974482
12,395,0.9974482
12,396,0.9974482
12,397,0.9974482
12,398,0.9974482
12,399,0.9974482
12,400,0.9974482
12,401,0.9974482
12,402,0.9974482
12,403,0.9974482
12,404,0.9974482
12,405,0.9974482
12,406,0.9974482
12,407,0.9974482
12,408,0.9974482
12,409,0.9974482
12,410,0.9974482
12,411,0.9974482
12,412,0.9974482
12,413,0.9974482
12,414,0.9974482
12,415,0.9974482
12,416,0.9974482
12,417,0.9974482
12,418,0.9974482
12,419,0.9974482
12,420,0.9974482
12,421,0.9974482
12,422,0.9974482
12,423,0.9974482
12,424,0.9974482
12,425,0.9974482
12,426,0.9974482
12,427,0.9974482
12,428,0.9974482
12,429,0.9974482
12,430,0.9974482
12,431,0.9974482
12,432,0.9974482
12,433,0.9974482
12,434,0.9974482
12,435,0.9974482
12,436,0.9974482
12,437,0.9974482
12,438,0.9974482
12,439,0.9974482
12,440,0.9974482
12,441,0.9974482
12,442,0.9974482
12,443,0.9974482
12,444,0.9974482
12,445,0.9974482
12,446,0.9974482
12,447,0.9974482
12,448,0.9974482
12,449,0.9974482
12,450,0.9974482
12,451,0.9974482
12,452,0.9974482
12,453,0.9974482
12,454,0.9974482
12,455,0.9974482
12,456,0.9974482
12,457,0.9974482
12,458,0.9974482
12,459,0.9974482
12,460,0.9974482
12,461,0.9974482
12,462,0.9974482
12,463,0.9974482
12,464,0.9974482
12,465,0.9974482
12,466,0.9974482
12,467,0.9974482
12,468,0.9974482
12,469,0.9974482
12,470,0.9974482
12,471,0.9974482
12,472,0.9974482
12,473,0.9974482
12,474,0.9974482
12,475,0.9974482
12,476,0.9974482
12,477,0.9974482
12,478,0.9974482
12,479,0.9974482
12,480,0.9974482
12,481,0.9974482
12,482,0.9974482
12,483,0.9974482
12,484,0.9974482
12,485,0.9974482
12,486,0.9974482
12,487,0.9974482
12,488,0.9974482
12,489,0.9974482
12,490,0.9974482
12,491,0.9974482
12,492,0.9974482
12,493,0.9974482
12,494,0.9974482
12,495,0.9974482
12,496,0.9974482
12,497,0.9974482
12,498,0.9974482
12,499,0.9974482
12,500,0.9974482
12,501,0.9974482
12,502,0.9974482
12,503,0.9974482
12,504,0.9974482
12,505,0.9974482
12,506,0.9974482
12,507,0.9974482
12,508,0.9974482
12,509,0.9974482
12,510,0.9974482
12,511,0.9974482
12,512,0.9974482
12,513,0.9974482
12,514,0.9974482
12,515,0.9974482
12,516,0.9974482
12,517,0.9974482
12,518,0.9974482
12,519,0.9974482
12,520,0.9974482
12,521,0.9974482
12,522,0.9974482
12,523,0.9974482
12,524,0.9974482
12,525,0.9974482
12,526,0.9974482
12,527,0.9974482
12,528,0.9974482
12,529,0.9974482
12,530,0.9974482
12,531,0.9974482
12,532,0.9974482
12,533,0.9974482
12,534,0.9974482
12,535,0.9974482
12,536,0.9974482
12,537,0.9974482
12,538,0.9974482
12,539,0.9974482
12,540,0.9974482
12,541,0.9974482
12,542,0.9974482
12,543,0.9974482
12,544,0.9974482
12,545,0.9974482
12,546,0.9974482
12,547,0.9974482
12,548,0.9974482
12,549,0.9974482
12,550,0.9974482
12,551,0.9974482
12,552,0.9974482
12,553,0.9974482
12,554,0.9974482
12,555,0.9974482
12,556,0.9974482
12,557,0.9974482
12,558,0.9974482
12,559,0.9974482
12,560,0.9974482
12,561,0.9974482
12,562,0.9974482
12,563,0.9974482
12,564,0.9974482
12,565,0.9974482
12,566,0.9974482
12,567,0.9974482
12,568,0.9974482
12,569,0.9974482
12,570,0.9974482
12,571,0.9974482
12,572,0.9974482
12,573,0.9974482
12,574,0.9974482
12,575,0.9974482
12,576,0.9974482
12,577,0.9974482
12,578,0.9974482
12,579,0.9974482
12,580,0.9974482
12,581,0.9974482
12,582,0.9974482
12,583,0.9974482
12,584,0.9974482
12,585,0.9974482
12,586,0.9974482
12,587,0.9974482
12,588,0.9974482
12,589,0.9974482
12,590,0.9974482
12,591,0.9974482
12,592,0.9974482
12,593,0.9974482
12,594,0.9974482
12,595,0.9974482
12,596,0.9974482
12,597,0.9974482
12,598,0.9974482
12,599,0.9974482
12,600,0.9974482
12,601,0.9974482
12,602,0.9974482
12,603,0.9974482
12,604,0.9974482
12,605,0.9974482
12,606,0.9974482
12,607,0.9974482
12,608,0.9974482
12,609,0.9974482
12,610,0.9974482
12,611,0.9974482
12,612,0.9974482
12,613,0.9974482
12,614,0.9974482
12,615,0.9974482
12,616,0.9974482
12,617,0.9974482
12,618,0.9974482
12,619,0.9974482
12,620,0.9974482
12,621,0.9974482
12,622,0.9974482
12,623,0.9974482
12,624,0.9974482
12,625,0.9974482
12,626,0.9974482
12,627,0.9974482
12,628,0.9974482
12,629,0.9974482
12,630,0.9974482
12,631,0.9974482
12,632,0.9974482
12,633,0.9974482
12,634,0.9974482
12,635,0.9974482
12,636,0.9974482
12,637,0.9974482
12,638,0.9974482
12,639,0.9974482
12,640,0.9974482
12,641,0.9974482
12,642,0.9974482
12,643,0.9974482
12,644,0.9974482
12,645,0.9974482
12,646,0.9974482
12,647,0.9974482
12,648,0.9974482
12,649,0.9974482
12,650,0.9974482
12,651,0.9974482
12,652,0.9974482
12,653,0.9974482
12,654,0.9974482
12,655,0.9974482
12,656,0.9974482
12,657,0.9974482
12,658,0.9974482
12,659,0.9974482
12,660,0.9974482
12,661,0.9974482
12,662,0.9974482
12,663,0.9974482
12,664,0.9974482
12,665,0.9974482
12,666,0.9974482
12,667,0.9974482
12,668,0.9974482
12,669,0.9974482
12,670,0.9974482
12,671,0.9974482
12,672,0.9974482
12,673,0.9974482
12,674,0.9974482
12,675,0.9974482
12,676,0.9974482
12,677,0.9974482
12,678,0.9974482
12,679,0.9974482
12,680,0.9974482
12,681,0.9974482
12,682,0.9974482
12,683,0.9974482
12,684,0.9974482
12,685,0.9974482
12,686,0.9974482
12,687,0.9974482
12,688,0.9974482
12,689,0.9974482
12,690,0.9974482
12,691,0.9974482
12,692,0.9974482
12,693,0.9974482
12,694,0.9974482
12,695,0.9974482
12,696,0.9974482
12,697,0.9974482
12,698,0.9974482
12,699,0.9974482
12,700,0.9974482
12,701,0.9974482
12,702,0.9974482
12,703,0.9974482
12,704,0.9974482
12,705,0.9974482
12,706,0.9974482
12,707,0.9974482
12,708,0.9974482
12,709,0.9974482
12,710,0.9974482
12,711,0.9974482
12,712,0.9974482
12,713,0.9974482
12,714,0.9974482
12,715,0.9974482
12,716,0.9974482
12,717,0.9974482
12,718,0.9974482
12,719,0.9974482
12,720,0.9974482
12,721,0.9974482
12,722,0.9974482
13,40,0.9974482
13,41,0.9974482
13,42,0.9974482
13,43,0.9974482
13,44,0.9974482
13,45,0.9974482
13,46,0.9974482
13,47,0.9974482
13,48,0.9974482
13,49,0.9974482
13,50,0.9974482
13,51,0.9974482
13,52,0.9974482
13,53,0.9974482
13,54,0.9974482
13,55,0.9974482
13,56,0.9974482
13,57,0.9974482
13,58,0.9974482
13,59,0.9974482
13,60,0.9974482
13,61,0.9974482
13,62,0.9974482
13,63,0.9974482
13,64,0.9974482
13,65,0.9974482
13,66,0.9974482
13,67,0.9974482
13,68,0.9974482
13,69,0.9974482
13,70,0.9974482
13,71,0.9974482
13,72,0.9974482
13,73,0.9974482
13,74,0.9974482
13,75,0.9974482
13,76,0.9974482
13,77,0.9974482
13,78,0.9974482
13,79,0.9974482
13,80,0.9974482
13,81,0.9974482
13,82,0.9974482
13,83,0.9974482
13,84,0.9974482
13,85,0.9974482
13,86,0.9974482
13,87,0.9974482
13,88,0.9974482
13,89,0.9974482
13,90,0.9974482
13,91,0.9974482
13,92,0.9974482
13,93,0.9974482
13,94,0.9974482
13,95,0.9974482
13,96,0.9974482
13,97,0.9974482
13,98,0.9974482
13,99,0.9974482
13,100,0.9974482
13,101,0.9974482
13,102,0.9974482
13,103,0.9974482
13,104,0.9974482
13,105,0.9974482
13,106,0.9974482
13,107,0.9974482
13,108,0.9974482
13,109,0.9974482
13,110,0.9974482
13,111,0.9974482
13,112,0.9974482
13,113,0.9974482
13,114,0.9974482
13,115,0.9974482
13,116,0.9974482
13,117,0.9974482
13,118,0.9974482
13,119,0.9974482
13,120,0.9974482
13,121,0.9974482
13,122,0.9974482
13,123,0.9974482
13,124,0.9974482
13,125,0.9974482
13,126,0.9974482
13,127,0.9974482
13,128,0.9974482
13,129,0.9974482
13,130,0.9974482
13,131,0.9974482
13,132,0.9974482
13,133,0.9974482
13,134,0.9974482
13,135,0.9974482
13,136,0.9974482
13,137,0.9974482
13,138,0.9974482
13,139,0.9974482
13,140,0.9974482
13,141,0.9974482
13,142,0.9974482
13,143,0.9974482
13,144,0.9974482
13,145,0.9974482
13,146,0.9974482
13,147,0.9974482
13,148,0.9974482
13,149,0.9974482
13,150,0.9974482
13,151,0.9974482
13,152,0.9974482
13,153,0.9974482
13,154,0.9974482
13,155,0.9974482
13,156,0.9974482
13,157,0.9974482
13,158,0.9974482
13,159,0.9974482
13,160,0.9974482
13,161,0.9974482
13,162,0.9974482
13,163,0.9974482
13,164,0.9974482
13,165,0.9974482
13,166,0.9974482
13,167,0.9974482
13,168,0.9974482
13,169,0.9974482
13,170,0.9974482
13,171,0.9974482
13,172,0.9974482
13,173,0.9974482
13,174,0.9974482
13,175,0.9974482
13,176,0.9974482
13,177,0.9974482
13,178,0.9974482
13,179,0.9974482
13,180,0.9974482
13,181,0.9974482
13,182,0.9974482
13,183,0.9974482
13,184,0.9974482
13,185,0.9974482
13,186,0.9974482
13,187,0.9974482
13,188,0.9974482
13,189,0.9974482
13,190,0.9974482
13,191,0.9974482
13,192,0.9974482
13,193,0.9974482
13,194,0.9974482
13,195,0.9974482
13,196,0.9974482
13,197,0.9974482
13,198,0.9974482
13,199,0.9974482
13,200,0.9974482
13,201,0.9974482
13,202,0.9974482
13,203,0.9974482
13,204,0.9974482
13,205,0.9974482
13,206,0.9974482
13,207,0.9974482
13,208,0.9974482
13,209,0.9974482
13,210,0.9974482
13,211,0.9974482
13,212,0.9974482
13,213,0.9974482
13,214,0.9974482
13,215,0.9974482
13,216,0.9974482
13,217,0.9974482
13,218,0.9974482
13,219,0.9974482
13,220,0.9974482
13,221,0.9974482
13,222,0.9974482
13,223,0.9974482
13,224,0.9974482
13,225,0.9974482
13,226,0.9974482
13,227,0.9974482
13,228,0.9974482
13,229,0.9974482
13,230,0.9974482
13,231,0.9974482
13,232,0.9974482
13,233,0.9974482
13,234,0.9974482
13,235,0.9974482
13,236,0.9974482
13,237,0.9974482
13,238,0.9974482
13,239,0.9974482
13,240,0.9974482
13,241,0.9974482
13,242,0.9974482
13,243,0.9974482
13,244,0.9974482
13,245,0.9974482
13,246,0.9974482
13,247,0.9974482
13,248,0.9974482
13,249,0.9974482
13,250,0.9974482
13,251,0.9974482
13,252,0.9974482
13,253,0.9974482
13,254,0.9974482
13,255,0.9974482
13,256,0.9974482
13,257,0.9974482
13,258,0.9974482
13,259,0.9974482
13,260,0.9974482
13,261,0.9974482
13,262,0.9974482
13,263,0.9974482
13,264,0.9974482
13,265,0.9974482
13,266,0.9974482
13,267,0.9974482
13,268,0.9974482
13,269,0.9974482
13,270,0.9974482
13,271,0.9974482
13,272,0.9974482
13,273,0.9974482
13,274,0.9974482
13,275,0.9974482
13,276,0.9974482
13,277,0.9974482
13,278,0.9974482
13,279,0.9974482
13,280,0.9974482
13,281,0.9974482
13,282,0.9974482
13,283,0.9974482
13,284,0.9974482
13,285,0.9974482
13,286,0.9974482
13,287,0.9974482
13,288,0.9974482
13,289,0.9974482
13,290,0.9974482
13,291,0.9974482
13,292,0.9974482
13,293,0.9974482
13,294,0.9974482
13,295,0.9974482
13,296,0.9974482
13,297,0.9974482
13,298,0.9974482
13,299,0.9974482
13,300,0.9974482
13,301,0.9974482
13,302,0.9974482
13,303,0.9974482
13,304,0.9974482
13,305,0.9974482
13,306,0.9974482
13,307,0.9974482
13,308,0.9974482
13,309,0.9974482
13,310,0.9974482
13,311,0.9974482
13,312,0.9974482
13,313,0.9974482
13,314,0.9974482
13,315,0.9974482
13,316,0.9974482
13,317,0.9974482
13,318,0.9974482
13,319,0.9974482
13,320,0.9974482
13,321,0.9974482
13,322,0.9974482
13,323,0.9974482
13,324,0.9974482
13,325,0.9974482
13,326,0.9974482
13,327,0.9974482
13,328,0.9974482
13,329,0.9974482
13,330,0.9974482
13,331,0.9974482
13,332,0.9974482
13,333,0.9974482
13,334,0.9974482
13,335,0.9974482
13,336,0.9974482
13,337,0.9974482
13,338,0.9974482
13,339,0.9974482
13,340,0.9974482
13,341,0.9974482
13,342,0.9974482
13,343,0.9974482
13,344,0.9974482
13,345,0.9974482
13,346,0.9974482
13,347,0.9974482
13,348,0.9974482
13,349,0.9974482
13,350,0.9974482
13,351,0.9974482
13,352,0.9974482
13,353,0.9974482
13,354,0.9974482
13,355,0.9974482
13,356,0.9974482
13,357,0.9974482
13,358,0.9974482
13,359,0.9974482
13,360,0.9974482
13,361,0.9974482
13,362,0.9974482
13,363,0.9974482
13,364,0.9974482
13,365,0.9974482
13,366,0.9974482
13,367,0.9974482
13,368,0.9974482
13,369,0.9974482
13,370,0.9974482
13,371,0.9974482
13,372,0.9974482
13,373,0.9974482
13,374,0.9974482
13,375,0.9974482
13,376,0.9974482
13,377,0.9974482
13,378,0.9974482
13,379,0.9974482
13,380,0.9974482
13,381,0.9974482
13,382,0.9974482
13,383,0.9974482
13,384,0.9974482
13,385,0.9974482
13,386,0.9974482
13,387,0.9974482
13,388,0.9974482
13,389,0.9974482
13,390,0.9974482
13,391,0.9974482
13,392,0.9974482
13,393,0.9974482
13,394,0.9974482
13,395,0.9974482
13,396,0.9974482
13,397,0.9974482
13,398,0.9974482
13,399,0.9974482
13,400,0.9974482
13,401,0.9974482
13,402,0.9974482
13,403,0.9974482
13,404,0.9974482
13,405,0.9974482
13,406,0.9974482
13,407,0.9974482
13,408,0.9974482
13,409,0.9974482
13,410,0.9974482
13,411,0.9974482
13,412,0.9974482
13,413,0.9974482
13,414,0.9974482
13,415,0.9974482
13,416,0.9974482
13,417,0.9974482
13,418,0.9974482
13,419,0.9974482
13,420,0.9974482
13,421,0.9974482
13,422,0.9974482
13,423,0.9974482
13,424,0.9974482
13,425,0.9974482
13,426,0.9974482
13,427,0.9974482
13,428,0.9974482
13,429,0.9974482
13,430,0.9974482
13,431,0.9974482
13,432,0.9974482
13,433,0.9974482
13,434,0.9974482
13,435,0.9974482
13,436,0.9974482
13,437,0.9974482
13,438,0.9974482
13,439,0.9974482
13,440,0.9974482
13,441,0.9974482
13,442,0.9974482
13,443,0.9974482
13,444,0.9974482
13,445,0.9974482
13,446,0.9974482
13,447,0.9974482
13,448,0.9974482
13,449,0.9974482
13,450,0.9974482
13,451,0.9974482
13,452,0.9974482
13,453,0.9974482
13,454,0.9974482
13,455,0.9974482
13,456,0.9974482
13,457,0.9974482
13,458,0.9974482
13,459,0.9974482
13,460,0.9974482
13,461,0.9974482
13,462,0.9974482
13,463,0.9974482
13,464,0.9974482
13,465,0.9974482
13,466,0.9974482
13,467,0.9974482
13,468,0.9974482
13,469,0.9974482
13,470,0.9974482
13,471,0.9974482
13,472,0.9974482
13,473,0.9974482
13,474,0.9974482
13,475,0.9974482
13,476,0.9974482
13,477,0.9974482
13,478,0.9974482
13,479,0.9974482
13,480,0.9974482
13,481,0.9974482
13,482,0.9974482
13,483,0.9974482
13,484,0.9974482
13,485,0.9974482
13,486,0.9974482
13,487,0.9974482
13,488,0.9974482
13,489,0.9974482
13,490,0.9974482
13,491,0.9974482
13,492,0.9974482
13,493,0.9974482
13,494,0.9974482
13,495,0.9974482
13,496,0.9974482
13,497,0.9974482
13,498,0.9974482
13,499,0.9974482
13,500,0.9974482
13,501,0.9974482
13,502,0.9974482
13,503,0.9974482
13,504,0.9974482
13,505,0.9974482
13,506,0.9974482
13,507,0.9974482
13,508,0.9974482
13,509,0.9974482
13,510,0.9974482
13,511,0.9974482
13,512,0.9974482
13,513,0.9974482
13,514,0.9974482
13,515,0.9974482
13,516,0.9974482
13,517,0.9974482
13,518,0.9974482
13,519,0.9974482
13,520,0.9974482
13,521,0.9974482
13,522,0.9974482
13,523,0.9974482
13,524,0.9974482
13,525,0.9974482
13,526,0.9974482
13,527,0.9974482
13,528,0.9974482
13,529,0.9974482
13,530,0.9974482
13,531,0.9974482
13,532,0.9974482
13,533,0.9974482
13,534,0.9974482
13,535,0.9974482
13,536,0.9974482
13,537,0.9974482
13,538,0.9974482
13,539,0.9974482
13,540,0.9974482
13,541,0.9974482
13,542,0.9974482
13,543,0.9974482
13,544,0.9974482
13,545,0.9974482
13,546,0.9974482
13,547,0.9974482
13,548,0.9974482
13,549,0.9974482
13,550,0.9974482
13,551,0.9974482
13,552,0.9974482
13,553,0.9974482
13,554,0.9974482
13,555,0.9974482
13,556,0.9974482
13,557,0.9974482
13,558,0.9974482
13,559,0.9974482
13,560,0.9974482
13,561,0.9974482
13,562,0.9974482
13,563,0.9974482
13,564,0.9974482
13,565,0.9974482
13,566,0.9974482
13,567,0.9974482
13,568,0.9974482
13,569,0.9974482
13,570,0.9974482
13,571,0.9974482
13,572,0.9974482
13,573,0.9974482
13,574,0.9974482
13,575,0.9974482
13,576,0.9974482
13,577,0.9974482
13,578,0.9974482
13,579,0.9974482
13,580,0.9974482
13,581,0.9974482
13,582,0.9974482
13,583,0.9974482
13,584,0.9974482
13,585,0.9974482
13,586,0.9974482
13,587,0.9974482
13,588,0.9974482
13,589,0.9974482
13,590,0.9974482
13,591,0.9974482
13,592,0.9974482
13,593,0.9974482
13,594,0.9974482
13,595,0.9974482
13,596,0.9974482
13,597,0.9974482
13,598,0.9974482
13,599,0.9974482
13,600,0.9974482
13,601,0.9974482
13,602,0.9974482
13,603,0.9974482
13,604,0.9974482
13,605,0.9974482
13,606,0.9974482
13,607,0.9974482
13,608,0.9974482
13,609,0.9974482
13,610,0.9974482
13,611,0.9974482
13,612,0.9974482
13,613,0.9974482
13,614,0.9974482
13,615,0.9974482
13,616,0.9974482
13,617,0.9974482
13,618,0.9974482
13,619,0.9974482
13,620,0.9974482
13,621,0.9974482
13,622,0.9974482
13,623,0.9974482
13,624,0.9974482
13,625,0.9974482
13,626,0.9974482
13,627,0.9974482
13,628,0.9974482
13,629,0.9974482
13,630,0.9974482
13,631,0.9974482
13,632,0.9974482
13,633,0.9974482
13,634,0.9974482
13,635,0.9974482
13,636,0.9974482
13,637,0.9974482
13,638,0.9974482
13,639,0.9974482
13,640,0.9974482
13,641,0.9974482
13,642,0.9974482
13,643,0.9974482
13,644,0.9974482
13,645,0.9974482
13,646,0.9974482
13,647,0.9974482
13,648,0.9974482
13,649,0.9974482
13,650,0.9974482
13,651,0.9974482
13,652,0.9974482
13,653,0.9974482
13,654,0.9974482
13,655,0.9974482
13,656,0.9974482
13,657,0.9974482
13,658,0.9974482
13,659,0.9974482
13,660,0.9974482
13,661,0.9974482
13,662,0.9974482
13,663,0.9974482
13,664,0.9974482
13,665,0.9974482
13,666,0.9974482
13,667,0.9974482
13,668,0.9974482
13,669,0.9974482
13,670,0.9974482
13,671,0.9974482
13,672,0.9974482
13,673,0.9974482
13,674,0.9974482
13,675,0.9974482
13,676,0.9974482
13,677,0.9974482
13,678,0.9974482
13,679,0.9974482
13,680,0.9974482
13,681,0.9974482
13,682,0.9974482
13,683,0.9974482
13,684,0.9974482
13,685,0.9974482
13,686,0.9974482
13,687,0.9974482
13,688,0.9974482
13,689,0.9974482
13,690,0.9974482
13,691,0.9974482
13,692,0.9974482
13,693,0.9974482
13,694,0.9974482
13,695,0.9974482
13,696,0.9974482
13,697,0.9974482
13,698,0.9974482
13,699,0.9974482
13,700,0.9974482
13,701,0.9974482
13,702,0.9974482
13,703,0.9974482
13,704,0.9974482
13,705,0.9974482
13,706,0.9974482
13,707,0.9974482
13,708,0.9974482
13,709,0.9974482
13,710,0.9974482
13,711,0.9974482
13,712,0.9974482
13,713,0.9974482
13,714,0.9974482
13,715,0.9974482
13,716,0.9974482
13,717,0.9974482
13,718,0.9974482
13,719,0.9974482
13,720,0.9974482
13,721,0.9974482
13,722,0.9974482
14,40,0.9974482
14,41,0.9974482
14,42,0.9974482
14,43,0.9974482
14,44,0.9974482
14,45,0.9974482
14,46,0.9974482
14,47,0.9974482
14,48,0.9974482
14,49,0.9974482
14,50,0.9974482
14,51,0.9974482
14,52,0.9974482
14,53,0.9974482
14,54,0.9974482
14,55,0.9974482
14,56,0.9974482
14,57,0.9974482
14,58,0.9974482
14,59,0.9974482
14,60,0.9974482
14,61,0.9974482
14,62,0.9974482
14,63,0.9974482
14,64,0.9974482
14,65,0.9974482
14,66,0.9974482
14,67,0.9974482
14,68,0.9974482
14,69,0.9974482
14,70,0.9974482
14,71,0.9974482
14,72,0.9974482
14,73,0.9974482
14,74,0.9974482
14,75,0.9974482
14,76,0.9974482
14,77,0.9974482
14,78,0.9974482
14,79,0.9974482
14,80,0.9974482
14,81,0.9974482
14,82,0.9974482
14,83,0.9974482
14,84,0.9974482
14,85,0.9974482
14,86,0.9974482
14,87,0.9974482
14,88,0.9974482
14,89,0.9974482
14,90,0.9974482
14,91,0.9974482
14,92,0.9974482
14,93,0.9974482
14,94,0.9974482
14,95,0.9974482
14,96,0.9974482
14,97,0.9974482
14,98,0.9974482
14,99,0.9974482
14,100,0.9974482
14,101,0.9974482
14,102,0.9974482
14,103,0.9974482
14,104,0.9974482
14,105,0.9974482
14,106,0.9974482
14,107,0.9974482
14,108,0.9974482
14,109,0.9974482
14,110,0.9974482
14,111,0.9974482
14,112,0.9974482
14,113,0.9974482
14,114,0.9974482
14,115,0.9974482
14,116,0.9974482
14,117,0.9974482
14,118,0.9974482
14,119,0.9974482
14,120,0.9974482
14,121,0.9974482
14,122,0.9974482
14,123,0.9974482
14,124,0.9974482
14,125,0.9974482
14,126,0.9974482
14,127,0.9974482
14,128,0.9974482
14,129,0.9974482
14,130,0.9974482
14,131,0.9974482
14,132,0.9974482
14,133,0.9974482
14,134,0.9974482
14,135,0.9974482
14,136,0.9974482
14,137,0.9974482
14,138,0.9974482
14,139,0.9974482
14,140,0.9974482
14,141,0.9974482
14,142,0.9974482
14,143,0.9974482
14,144,0.9974482
14,145,0.9974482
14,146,0.9974482
14,147,0.9974482
14,148,0.9974482
14,149,0.9974482
14,150,0.9974482
14,151,0.9974482
14,152,0.9974482
14,153,0.9974482
14,154,0.9974482
14,155,0.9974482
14,156,0.9974482
14,157,0.9974482
